claim_uid,file_num,data_set,cont_num,proc_unit,plan_num,claim_type,line_code,coverage_code,pay_cat,claim_open,date_event,date_open,date_close,date_v1m_xmit,clmnt_ssn,clmnt_dob,clmnt_gender,clmnt_country,clmnt_state,pay_code,pay_type,paid_1,paid_3,amount,state_juris,our_cause_2,our_cause_3,our_cause_4,date_rpted_cms,days_to_cms,reserve_3,reserve_6,reserve_status,is_v1m_extracted,excl_reason
1000601.812,23WC528453,WC,5861,87,4129,MO,WC,,MP,False,11/08/2018,11/19/2018,09/17/2020,,565441591,02/08/1953,M,USA,OR,328,HIS,42776.96,6423.23,6459.43,36,MVA,STRAIN,SHOULDER,01/07/2019,49.0,0.0,0.0,,1,
1000602.663,18WC845777,WC,9820,20,4562,MO,WC,,OT,True,08/08/2023,08/21/2023,,10/16/2023,269728803,05/25/1939,M,USA,UT,149,SYS,28500.86,50247.61,9331.14,13,BURN,RUPTURE,HAND,12/09/2023,110.0,31196.44,2438.84,P,1,
1000603.749,24WC881562,WC,8133,94,1529,MO,WC,WA,PI,True,04/03/2019,04/23/2019,,,184103168,12/03/1939,M,USA,SC,127,SYS,14070.23,48559.76,5159.69,51,CUT,STRAIN,KNEE,09/20/2019,150.0,19459.3,2873.68,A,0,coverage_code
1000604.575,22WC201224,GL,3636,67,3860,MO,WC,LT,OT,True,03/23/2018,03/25/2018,,,756892755,01/12/1962,M,USA,OH,324,SYS,43648.41,384.88,6354.9,,,,,,,0.0,0.0,,0,coverage_code
1000605.327,19WC383275,WC,9675,31,3252,IO,WC,,OT,True,10/25/2019,11/24/2019,,,798731024,09/23/1942,F,USA,NJ,331,SYS,8865.52,55581.0,8906.4,51,BURN,CONCUSS,ANKLE,02/14/2020,82.0,0.0,0.0,,0,claim_type_IO
1000606.214,21WC527304,PF,2364,66,2377,OT,WC,WA,OT,True,07/07/2022,07/13/2022,,09/30/2023,796140014,03/22/1971,M,USA,IA,191,MAN,27028.21,50810.18,9711.08,,,,,,,0.0,0.0,,0,coverage_code
1000607.349,19WC583484,AU,2037,69,2953,MO,GR,LT,CL,False,03/23/2018,04/05/2018,09/10/2019,,045556066,01/21/1969,M,USA,LA,131,SYS,23354.44,44459.47,4156.54,,,,,,,0.0,0.0,,0,coverage_code|line_code
1000608.461,22WC828543,WC,6773,77,2716,OT,WC,WA,PI,False,05/09/2021,05/21/2021,12/19/2021,,734942469,06/23/1983,F,USA,WI,145,MAN,41471.65,13836.58,4537.35,17,CUT,BURN,NECK,11/11/2021,174.0,0.0,0.0,,0,coverage_code
1000609.891,19WC460110,WC,4663,79,2117,OT,WC,WA,CL,True,02/06/2018,03/03/2018,,,883780369,08/05/1950,F,USA,MD,156,MAN,30936.79,48443.12,5668.12,37,CUT,RUPTURE,HEAD,08/07/2018,157.0,0.0,0.0,,0,coverage_code
1000610.255,20WC818886,GL,5657,52,2129,MO,WC,,CM,True,08/27/2023,09/24/2023,,,860598504,04/13/1980,M,GBR,WY,174,SYS,15801.85,79233.52,1749.99,,,,,,,0.0,0.0,,0,
1000611.806,18WC442535,WC,2938,5,1671,MO,WC,,BI,True,06/13/2022,06/26/2022,,,861702936,05/12/1956,M,USA,AL,369,MAN,27777.23,87493.4,8064.53,42,REPETIT,SURGERY,HIP,12/14/2022,171.0,77687.01,6585.01,A,1,
1000612.015,21WC926595,WC,1208,7,1002,MO,WC,WA,PD,False,05/18/2022,06/12/2022,10/24/2022,,000000000,07/10/1981,M,USA,WY,356,SYS,33248.32,89720.27,3012.48,13,CUT,FRACT,HIP,11/11/2022,152.0,0.0,0.0,,0,coverage_code
1000613.914,18WC785378,WC,9697,61,1663,MO,ZE,,BI,False,04/08/2019,04/29/2019,08/08/2020,,049304447,05/05/1978,M,USA,LA,354,MAN,45119.34,40086.93,9173.8,36,STRUCK,FRACT,ANKLE,07/04/2019,66.0,0.0,0.0,,0,line_code
1000614.787,19WC222504,WC,6640,80,3446,MO,WC,,PD,True,10/09/2022,11/03/2022,,,624025436,11/22/1950,F,USA,AK,139,SYS,45038.33,30357.4,2956.88,27,CAUGHT,SPRAIN,NECK,01/29/2023,87.0,3547.06,257.24,A,1,
1000615.489,18WC243843,WC,6457,95,2424,MO,WC,,CL,False,08/19/2018,08/20/2018,10/27/2019,09/15/2020,999999999,08/06/1944,F,USA,OH,331,MAN,17325.25,32098.5,6783.56,37,CAUGHT,CONTUS,SHOULDER,02/15/2019,179.0,0.0,0.0,,1,
1000616.17,24WC463096,WC,6123,13,2663,MO,WC,,MP,True,02/17/2022,03/09/2022,,02/16/2023,123456789,05/15/1932,F,USA,NM,146,MAN,10741.2,77237.73,3045.87,47,BURN,SURGERY,KNEE,08/04/2022,148.0,101857.54,13724.34,A,1,
1000617.037,19WC612051,WC,9755,4,1910,MO,WC,,PI,False,09/22/2022,09/25/2022,01/03/2023,,660679845,01/17/1986,F,USA,ID,371,SYS,17631.32,17408.83,5478.72,12,FALL,SURGERY,HIP,02/13/2023,141.0,0.0,0.0,,1,
1000618.313,18WC566794,AU,6010,53,2338,OT,WC,,CL,False,07/16/2020,08/01/2020,02/06/2022,06/15/2023,110466961,05/09/1936,F,USA,WV,356,SYS,29624.49,39749.05,9328.21,,,,,,,0.0,0.0,,0,no_rre
1000619.224,24WC515292,WC,5210,49,3576,MO,WC,,BI,True,04/29/2018,05/22/2018,,03/15/2022,592038705,03/04/1980,M,USA,NE,337,SYS,8510.06,29480.9,2841.66,37,BURN,SURGERY,NECK,10/16/2018,147.0,82328.91,11442.34,A,1,
1000620.635,22WC465459,PF,9519,17,4872,OT,GR,,CM,True,07/30/2018,08/05/2018,,,749699982,11/27/1951,M,USA,MD,167,MAN,45365.2,45185.32,911.3,,,,,,,0.0,0.0,,0,line_code
1000621.014,20WC887074,GL,9670,39,4751,MO,WC,,CM,False,12/25/2020,01/20/2021,04/30/2022,,000000000,04/21/1953,M,USA,NC,396,SYS,5703.85,8191.6,2533.04,,,,,,,0.0,0.0,,0,no_rre
1000622.492,22WC183662,WC,6515,75,1046,MO,GR,ZE,CL,True,11/15/2019,12/12/2019,,,324199180,10/07/1986,M,USA,MS,184,SYS,37225.68,53846.1,304.61,53,REPETIT,FRACT,FINGER,02/29/2020,79.0,7871.34,489.23,A,0,coverage_code|line_code
1000623.787,18WC110942,WC,9727,17,4493,OT,WC,,PI,True,07/14/2021,07/26/2021,,,061898702,02/28/1947,M,USA,MA,117,SYS,10608.87,46103.85,4064.56,51,CAUGHT,BURN,WRIST,10/16/2021,82.0,0.0,0.0,,1,
1000624.915,18WC327575,AU,6713,67,3951,OT,WC,ZE,PI,True,05/06/2020,05/18/2020,,,642438922,07/03/1957,F,USA,ME,157,MAN,16715.61,38583.4,3818.18,,,,,,,0.0,0.0,,0,coverage_code
1000625.585,22WC294969,WC,6681,15,1414,MO,WC,,MP,True,06/24/2018,07/16/2018,,,498247487,09/20/1935,F,IND,NE,131,SYS,8854.46,8220.68,8091.66,17,LIFT,INFLAM,KNEE,08/23/2018,38.0,14333.93,1994.77,A,0,no_rre
1000626.535,24WC765650,WC,7711,34,1175,MO,WC,,PI,True,01/06/2018,01/11/2018,,,499543417,09/28/1957,M,USA,KY,358,SYS,26443.43,57901.16,5960.58,27,STRAIN,FRACT,NECK,05/26/2018,135.0,75676.12,10293.97,A,1,
1000627.57,19WC630219,WC,5559,80,3085,MO,GR,,CM,False,08/03/2021,08/28/2021,01/19/2022,,852995385,08/05/1958,F,USA,LA,302,MAN,48391.76,80604.41,9602.57,48,LIFT,INFLAM,HEAD,10/05/2021,38.0,0.0,0.0,,0,line_code
1000628.203,19WC719338,WC,9565,9,3077,OT,WC,ZE,MP,False,12/21/2022,01/11/2023,07/18/2024,,415377781,05/04/1956,M,USA,RI,114,SYS,9650.07,82590.47,8746.14,04,MVA,BURN,SHOULDER,05/22/2023,131.0,0.0,0.0,,0,coverage_code
1000629.133,20WC925779,WC,1647,34,1277,OT,WC,,BI,False,05/23/2018,06/16/2018,10/20/2019,,777361087,12/16/1952,F,USA,IN,147,HIS,12009.9,55083.83,845.31,26,REPETIT,CONCUSS,HEAD,08/10/2018,55.0,0.0,0.0,,0,no_rre
1000630.924,19WC887116,WC,9913,60,1115,OT,GR,LT,OT,False,04/29/2023,05/04/2023,02/19/2024,,210242908,05/26/1945,M,USA,AL,188,MAN,33672.45,17239.13,1086.82,37,CUT,FRACT,BACK,07/22/2023,79.0,0.0,0.0,,0,coverage_code|line_code
1000631.305,22WC552587,WC,7251,28,1205,OT,WC,,OT,False,06/24/2022,07/09/2022,01/28/2023,12/11/2022,033775493,07/26/1974,F,USA,CA,325,SYS,47921.81,58339.24,198.77,13,REPETIT,CONCUSS,FINGER,08/15/2022,37.0,0.0,0.0,,1,
1000632.495,19WC449740,GL,1201,4,4270,MO,WC,ZE,MP,False,01/02/2019,01/09/2019,03/15/2019,,096143346,10/02/1942,F,USA,TN,149,SYS,1247.59,82362.74,3230.51,,,,,,,0.0,0.0,,0,coverage_code
1000633.922,24WC392896,PF,7677,15,3031,MO,WC,,OT,False,10/08/2018,10/24/2018,03/02/2020,,056193696,03/06/1977,F,USA,TN,150,SYS,10733.69,58771.32,7577.76,,,,,,,0.0,0.0,,0,
1000634.733,23WC865906,WC,5450,40,4038,MO,WC,,MP,False,04/03/2018,04/10/2018,07/14/2019,,097292139,11/15/1932,F,USA,AK,390,MAN,6696.83,94801.86,8288.9,42,CUT,BURN,FINGER,06/07/2018,58.0,0.0,0.0,,1,
1000635.106,23WC215804,WC,9799,76,4777,MO,WC,,OT,False,07/16/2022,08/10/2022,05/22/2024,,932718011,07/02/1944,M,USA,LA,333,SYS,25558.59,23072.13,8226.56,37,LIFT,CONCUSS,KNEE,02/02/2023,176.0,0.0,0.0,,1,
1000636.846,19WC189919,WC,5928,6,1206,MO,WC,LT,CL,False,12/08/2023,01/07/2024,08/30/2024,,123456789,09/09/1976,F,USA,AZ,315,SYS,28704.21,52778.41,3253.76,39,MVA,CONTUS,BACK,03/20/2024,73.0,0.0,0.0,,0,coverage_code
1000637.066,19WC308983,PF,9056,89,4845,IO,WC,,PD,False,09/08/2021,09/09/2021,05/20/2022,09/30/2021,532494075,08/08/1984,M,USA,AL,366,HIS,28406.41,8998.13,2596.01,,,,,,,0.0,0.0,,0,claim_type_IO
1000638.406,18WC124266,GL,2512,50,3325,IO,GR,WA,PI,False,08/20/2020,08/25/2020,04/18/2021,,596878716,12/23/1988,M,USA,OH,193,SYS,47140.14,86660.08,5521.37,,,,,,,0.0,0.0,,0,coverage_code|line_code|claim_type_IO
1000639.48,20WC507380,WC,1665,7,1094,OT,WC,,PD,True,06/16/2020,06/24/2020,,,251581352,02/11/1992,M,USA,OK,388,SYS,16486.3,14152.16,5775.98,27,STRUCK,CONTUS,BACK,09/10/2020,78.0,0.0,0.0,,1,
1000640.665,18WC480652,WC,6308,99,1979,MO,WC,,BI,True,01/03/2023,01/14/2023,,,291754479,08/05/1986,M,USA,OK,182,HIS,801.6,13927.91,7722.91,51,LIFT,BURN,SHOULDER,03/20/2023,65.0,9754.03,1235.89,A,1,
1000641.149,21WC247574,WC,9698,45,3051,MO,WC,,CL,True,08/23/2021,09/21/2021,,,123456789,06/15/1937,M,USA,CO,112,HIS,28000.68,13948.92,7042.07,48,BURN,STRAIN,ANKLE,11/07/2021,47.0,6430.69,333.04,P,1,
1000642.114,18WC163787,WC,3833,29,1226,MO,WC,,BI,True,08/09/2018,08/12/2018,,,089041471,04/05/1970,F,USA,CO,183,SYS,47325.19,71533.01,214.13,53,SLIP,INFLAM,FINGER,11/07/2018,87.0,5626.24,426.78,P,0,no_rre
1000643.725,20WC786913,WC,3365,57,2716,MO,ZE,,MP,False,04/14/2018,04/18/2018,04/23/2019,,737963359,08/28/1978,M,USA,MN,353,SYS,24558.45,40983.23,1773.86,42,LIFT,CONTUS,WRIST,07/03/2018,76.0,0.0,0.0,,0,line_code
1000644.394,18WC634131,WC,7854,92,4314,MO,WC,WA,CM,False,06/28/2022,07/03/2022,05/11/2023,,979667697,05/26/1957,F,USA,CO,374,SYS,31955.6,36160.56,461.34,51,LIFT,BURN,HEAD,12/08/2022,158.0,0.0,0.0,,0,coverage_code
1000645.566,20WC252645,WC,4856,41,4539,MO,WC,,BI,True,06/12/2021,07/06/2021,,,157152471,11/14/1955,F,USA,WI,345,SYS,28741.6,17206.75,9701.98,06,STRUCK,SURGERY,KNEE,09/05/2021,61.0,48167.4,4967.01,P,1,
1000646.249,24WC801172,WC,4826,40,1923,MO,ZE,ZE,CM,False,03/23/2021,04/09/2021,10/05/2022,,541674543,09/01/1943,F,USA,WY,112,SYS,49648.17,18174.48,1693.88,51,CAUGHT,SURGERY,HAND,07/19/2021,101.0,0.0,0.0,,0,coverage_code|line_code
1000647.082,23WC295546,WC,1480,16,3900,MO,WC,,OT,True,12/03/2023,12/17/2023,,,103928278,04/06/1931,M,CAN,CT,370,MAN,31144.88,91241.91,590.04,48,STRUCK,FRACT,BACK,03/09/2024,83.0,80943.32,8065.05,A,1,
1000648.59,21WC898938,GL,7799,6,4197,IO,WC,WA,CM,False,05/09/2022,06/07/2022,07/05/2023,,770078313,11/10/1948,F,USA,MI,301,SYS,10301.65,43754.95,2312.22,,,,,,,0.0,0.0,,0,coverage_code|claim_type_IO
1000649.53,23WC225178,WC,8743,22,3286,OT,ZE,,OT,True,01/15/2018,01/31/2018,,,733307667,02/14/1943,M,USA,NC,178,SYS,48797.4,15462.87,8948.2,06,CUT,CONCUSS,ANKLE,05/05/2018,94.0,0.0,0.0,,0,line_code
1000650.481,24WC226473,WC,4244,63,2387,MO,WC,,MP,False,03/11/2019,04/09/2019,11/11/2019,,690938996,08/28/1941,M,USA,TN,137,SYS,39920.13,13495.34,8775.76,36,MVA,STRAIN,ANKLE,10/05/2019,179.0,0.0,0.0,,1,
1000651.602,24WC501003,GL,6774,59,2063,MO,ZE,,BI,True,05/13/2022,06/08/2022,,,635891940,06/23/1957,M,USA,AR,314,SYS,41172.57,38839.52,143.68,,,,,,,0.0,0.0,,0,line_code
1000652.928,19WC307224,WC,1760,85,3140,IO,WC,,PD,False,05/17/2020,06/09/2020,11/01/2020,,123456789,01/01/1937,F,IND,RI,309,SYS,15819.64,22863.32,1558.87,42,LIFT,INFLAM,WRIST,10/10/2020,123.0,0.0,0.0,,0,claim_type_IO|invalid_ssn_non_us
1000653.764,23WC676768,WC,5765,52,3920,MO,WC,WA,CM,True,09/13/2021,09/21/2021,,09/24/2021,840164525,05/25/1985,M,USA,PA,315,SYS,23622.93,55180.95,3277.42,27,LIFT,CONTUS,HIP,11/09/2021,49.0,16710.73,1000.1,A,0,coverage_code
1000654.592,24WC690125,WC,9302,13,2398,MO,WC,,MP,False,07/06/2018,07/31/2018,05/03/2020,,393032516,07/25/1939,F,USA,NV,359,SYS,1833.92,6465.79,1107.28,13,STRAIN,FRACT,HIP,12/26/2018,148.0,0.0,0.0,,1,
1000655.264,23WC604034,WC,4767,62,3722,IO,WC,,BI,True,06/17/2023,06/28/2023,,,191574858,09/28/1978,F,USA,TX,106,SYS,28131.12,33233.08,7728.72,39,BURN,INFLAM,SHOULDER,11/20/2023,145.0,0.0,0.0,,0,claim_type_IO
1000656.186,22WC974413,WC,1748,58,2706,MO,WC,,BI,False,12/30/2022,01/20/2023,01/18/2025,,070913384,12/18/1972,F,USA,VT,177,SYS,10894.41,52901.38,7248.15,47,REPETIT,CONCUSS,BACK,06/03/2023,134.0,0.0,0.0,,0,no_rre
1000657.694,24WC376033,WC,9575,51,3422,OT,WC,,BI,True,10/02/2021,10/27/2021,,,808048599,08/07/1968,F,USA,MA,357,SYS,47577.24,77651.17,3211.28,06,CAUGHT,INFLAM,WRIST,12/10/2021,44.0,0.0,0.0,,1,
1000658.882,21WC845201,WC,6641,33,1650,MO,WC,ZE,CL,False,04/24/2018,05/02/2018,11/22/2019,,489276594,08/24/1967,M,USA,VA,182,SYS,24107.27,10641.68,842.61,13,CAUGHT,RUPTURE,ANKLE,07/01/2018,60.0,0.0,0.0,,0,coverage_code
1000659.969,18WC543478,WC,1937,38,1645,OT,WC,,BI,False,03/29/2021,04/07/2021,06/24/2022,,384231697,04/19/1959,M,USA,ID,372,MAN,695.71,99688.39,8915.79,36,SLIP,SURGERY,WRIST,05/26/2021,49.0,0.0,0.0,,1,
1000660.868,21WC587119,PF,1316,28,4302,MO,WC,,MP,True,06/11/2018,07/10/2018,,11/21/2018,204273027,03/09/1944,F,USA,IA,114,SYS,39125.99,43323.12,2492.49,,,,,,,0.0,0.0,,1,
1000661.54,22WC134090,AU,7516,98,4807,MO,WC,,PI,False,12/03/2021,12/23/2021,08/08/2023,,225959908,12/06/1944,F,USA,CO,120,SYS,11110.43,65221.74,3054.8,,,,,,,0.0,0.0,,1,
1000662.817,18WC231531,WC,7878,58,2618,OT,WC,,MP,False,11/12/2019,11/30/2019,12/28/2020,,272809608,12/01/1944,F,USA,AL,363,SYS,37676.87,84648.75,314.83,04,BURN,FRACT,KNEE,05/22/2020,174.0,0.0,0.0,,0,no_rre
1000663.844,22WC148714,WC,4051,100,1318,MO,GR,,CM,True,09/02/2020,09/22/2020,,,036753690,06/07/1935,M,USA,AL,390,SYS,17876.04,4073.7,8114.92,51,CAUGHT,SPRAIN,BACK,11/20/2020,59.0,14784.36,1158.62,A,0,line_code
1000664.226,21WC709112,WC,5667,90,4208,MO,WC,,CM,False,10/02/2020,10/09/2020,09/05/2021,,168766992,09/01/1955,F,USA,WV,382,SYS,6122.44,83165.33,7907.74,27,STRUCK,STRAIN,SHOULDER,04/05/2021,178.0,0.0,0.0,,1,
1000665.751,21WC428263,GL,3194,8,1482,MO,WC,,MP,True,03/22/2020,03/25/2020,,,164090244,05/21/1949,M,USA,NH,379,SYS,29297.84,18081.15,4518.75,,,,,,,0.0,0.0,,0,
1000666.1,20WC343394,AU,7567,17,4867,MO,WC,,PD,False,09/12/2019,10/04/2019,08/08/2021,,106190417,02/15/1986,M,USA,OR,320,SYS,45119.29,31540.5,1460.54,,,,,,,0.0,0.0,,0,
1000667.166,18WC165844,WC,4773,43,2452,MO,WC,,PD,False,05/09/2020,06/02/2020,10/12/2020,,244860809,08/19/1944,F,USA,KY,316,SYS,34621.21,25132.43,1399.79,48,BURN,BURN,HAND,09/05/2020,95.0,0.0,0.0,,1,
1000668.7,22WC929651,WC,3955,96,4799,MO,WC,LT,OT,True,06/02/2023,06/18/2023,,,589263424,10/19/1969,F,USA,MN,307,SYS,17014.67,71641.16,6688.57,39,STRUCK,FRACT,HIP,10/11/2023,115.0,70272.84,7219.07,A,0,coverage_code
1000669.83,22WC280141,PF,6254,91,2790,IO,WC,,MP,False,12/06/2019,12/07/2019,10/04/2020,,599225938,11/28/1936,F,USA,CO,174,SYS,8630.68,86957.64,185.37,,,,,,,0.0,0.0,,0,claim_type_IO
1000670.106,19WC469799,AU,7648,22,4100,MO,WC,,OT,True,08/12/2022,08/19/2022,,,014122778,05/03/1974,F,USA,ID,301,MAN,35108.28,41750.54,1785.39,,,,,,,0.0,0.0,,0,
1000671.04,21WC517859,WC,5298,44,4391,MO,WC,,MP,True,03/06/2020,03/12/2020,,,020923795,12/25/1931,M,USA,KS,325,SYS,30959.35,13446.88,3049.0,13,LIFT,STRAIN,NECK,06/06/2020,86.0,4103.33,404.53,A,1,
1000672.32,20WC519675,WC,7849,8,2941,MO,WC,,PD,True,06/13/2020,07/06/2020,,,587423740,05/14/1936,M,USA,NV,328,MAN,5566.21,98303.88,8871.98,27,SLIP,STRAIN,BACK,10/10/2020,96.0,4620.59,276.84,A,1,
1000673.276,24WC401681,WC,4222,59,1731,MO,WC,WA,MP,True,11/14/2023,11/26/2023,,,123456789,10/02/1935,F,USA,CA,343,SYS,25579.85,44138.03,9980.25,47,REPETIT,CONCUSS,NECK,05/18/2024,174.0,30170.98,2374.55,A,0,coverage_code
1000674.445,20WC908971,WC,2274,100,3032,MO,WC,,PD,True,10/21/2022,11/15/2022,,12/18/2023,460730177,05/25/1957,F,USA,MO,317,SYS,27970.6,4146.24,6913.32,36,STRAIN,BURN,ANKLE,02/21/2023,98.0,4138.68,300.94,A,1,
1000675.626,20WC605108,AU,5390,23,1374,MO,GR,,PI,True,08/08/2021,09/02/2021,,11/28/2023,800297815,11/14/1938,M,USA,TN,352,SYS,11106.45,50518.88,9074.64,,,,,,,0.0,0.0,,0,line_code
1000676.262,19WC579237,WC,7492,95,2536,MO,WC,LT,MP,True,12/10/2021,01/08/2022,,,135876353,09/26/1984,M,USA,MD,311,SYS,18638.35,51752.92,6128.39,04,FALL,CONTUS,WRIST,06/08/2022,151.0,6211.4,518.35,P,0,coverage_code
1000677.65,24WC689403,WC,1334,38,4998,MO,WC,,CM,True,10/21/2022,10/23/2022,,07/03/2023,436768343,07/16/1930,F,USA,AK,360,MAN,39572.92,90476.35,5525.14,36,MVA,CONTUS,ANKLE,03/07/2023,135.0,7020.42,362.36,P,0,no_rre
1000678.508,22WC551839,WC,4573,66,4112,MO,ZE,ZE,CM,True,07/11/2018,07/24/2018,,,312882772,10/28/1952,F,MEX,WV,381,SYS,42408.03,84384.25,6404.33,26,MVA,CONTUS,KNEE,12/17/2018,146.0,4233.25,535.44,P,0,coverage_code|line_code
1000679.683,21WC131184,WC,7403,27,1765,MO,GR,,MP,False,10/30/2019,11/18/2019,11/09/2021,,197759525,09/27/1956,M,USA,OR,320,SYS,5999.9,15391.85,7054.04,51,STRAIN,LACERA,WRIST,01/10/2020,53.0,0.0,0.0,,0,line_code
1000680.458,18WC659827,WC,6046,80,2074,MO,WC,ZE,PD,True,10/09/2019,10/10/2019,,,681311428,06/10/1937,M,USA,MN,378,SYS,22482.06,99388.39,6028.26,48,CUT,SPRAIN,HIP,02/29/2020,142.0,6279.59,915.93,A,0,coverage_code
1000681.232,22WC878566,PF,5554,86,4220,MO,WC,WA,PI,False,11/05/2018,11/20/2018,04/13/2019,,006506176,11/08/1976,M,USA,TN,374,HIS,45146.62,5180.5,3858.18,,,,,,,0.0,0.0,,0,coverage_code
1000682.851,24WC709137,AU,3326,85,3093,MO,WC,,PI,True,01/13/2023,02/07/2023,,,000000000,04/01/1931,M,USA,CA,320,SYS,8280.22,94586.92,5547.65,,,,,,,0.0,0.0,,1,
1000683.77,24WC413678,WC,6346,98,4876,MO,ZE,,MP,True,08/27/2019,09/13/2019,,,579247651,02/14/1932,M,USA,PA,376,SYS,42928.98,17149.05,4775.25,39,MVA,FRACT,HIP,10/21/2019,38.0,58213.78,3609.53,A,0,line_code
1000684.636,24WC283742,WC,4189,88,4691,MO,WC,,PI,True,08/28/2021,09/23/2021,,,260438552,08/01/1958,M,USA,WV,384,MAN,7130.21,16230.63,8781.36,12,SLIP,CONCUSS,BACK,03/21/2022,179.0,92944.56,13100.28,P,1,
1000685.405,24WC838423,WC,5095,80,2543,OT,GR,,BI,False,06/25/2019,07/25/2019,04/28/2020,,784895052,04/23/1941,F,USA,WI,168,SYS,39488.64,77888.45,2855.98,04,STRAIN,INFLAM,HEAD,01/01/2020,160.0,0.0,0.0,,0,line_code
1000686.547,18WC469390,AU,8402,64,2018,OT,WC,,CL,True,06/27/2022,07/11/2022,,11/18/2022,040496607,07/10/1992,M,USA,PA,372,MAN,45253.97,13488.84,599.93,,,,,,,0.0,0.0,,1,
1000687.605,21WC293482,WC,7730,74,3539,MO,WC,,MP,False,06/19/2022,06/22/2022,02/24/2024,,354499999,10/24/1968,M,USA,WI,361,SYS,27798.89,46399.13,5004.78,26,MVA,SPRAIN,ANKLE,07/25/2022,33.0,0.0,0.0,,1,
1000688.525,18WC648675,WC,5048,13,2340,MO,WC,,CL,True,02/16/2020,03/12/2020,,11/25/2020,031011090,11/22/1931,F,CAN,SC,308,SYS,37059.56,66133.5,8543.78,47,STRUCK,CONCUSS,KNEE,06/05/2020,85.0,15063.85,1237.34,P,1,
1000689.132,22WC742669,WC,8124,84,2340,OT,WC,,PI,False,07/09/2019,07/19/2019,07/20/2020,,155088497,04/01/1940,F,IND,RI,390,SYS,31119.26,26101.88,9066.87,39,MVA,CONCUSS,HIP,08/26/2019,38.0,0.0,0.0,,1,
1000690.402,19WC104523,WC,8764,86,2492,MO,ZE,,MP,True,08/01/2022,08/15/2022,,,492204758,05/08/1959,F,USA,DE,340,SYS,48218.26,65664.85,4873.4,26,CAUGHT,INFLAM,KNEE,09/17/2022,33.0,2250.18,150.66,P,0,line_code
1000691.991,20WC165126,WC,7866,12,4103,OT,GR,WA,PI,False,07/04/2018,07/09/2018,05/05/2020,,740109680,04/07/1945,F,USA,MD,337,SYS,13753.08,44855.4,5544.51,04,STRUCK,RUPTURE,ANKLE,08/14/2018,36.0,0.0,0.0,,0,coverage_code|line_code
1000692.444,22WC536189,WC,4695,41,1269,MO,ZE,,MP,False,08/09/2021,08/12/2021,05/26/2023,04/03/2024,705725854,04/22/1952,M,USA,PA,334,SYS,19176.33,97160.05,466.69,47,LIFT,BURN,FINGER,01/19/2022,160.0,0.0,0.0,,0,line_code
1000693.001,20WC671063,AU,2295,95,4017,MO,WC,,PD,False,01/16/2021,02/08/2021,04/15/2022,,683156527,08/01/1945,M,USA,PA,301,SYS,44639.42,11722.97,2835.29,,,,,,,0.0,0.0,,0,
1000694.761,22WC926762,AU,9945,20,1729,MO,WC,,CL,True,05/06/2020,05/25/2020,,,757940654,09/18/1941,F,USA,LA,388,MAN,22240.8,54048.49,1600.36,,,,,,,0.0,0.0,,0,
1000695.608,20WC194941,WC,5629,90,2791,IO,WC,,CM,True,04/14/2020,05/08/2020,,,057259911,05/28/1978,M,USA,NC,390,HIS,38431.1,43200.25,521.46,53,CUT,BURN,WRIST,06/17/2020,40.0,0.0,0.0,,0,claim_type_IO
1000696.597,18WC812506,AU,2925,78,3864,OT,WC,,CM,True,03/01/2021,03/29/2021,,01/20/2022,388131577,09/11/1938,M,USA,MT,323,SYS,29699.98,40327.79,3023.16,,,,,,,0.0,0.0,,1,
1000697.684,19WC253868,WC,6138,29,3460,OT,ZE,,MP,True,05/10/2023,05/19/2023,,,715088714,03/21/1951,M,USA,WI,149,HIS,3671.44,61758.66,3455.69,12,CUT,SURGERY,ANKLE,10/20/2023,154.0,0.0,0.0,,0,line_code
1000698.804,21WC238695,WC,3946,32,2338,OT,GR,ZE,MP,True,01/12/2018,01/24/2018,,05/17/2022,548390270,09/15/1945,M,USA,MO,306,SYS,46406.32,5183.38,2441.39,39,SLIP,LACERA,ANKLE,02/25/2018,32.0,0.0,0.0,,0,coverage_code|line_code
1000699.371,19WC866439,WC,2437,84,3593,MO,WC,,OT,False,05/10/2019,05/11/2019,01/30/2021,01/08/2020,999999999,10/09/1930,F,USA,IL,358,HIS,18551.37,46749.09,6014.81,12,LIFT,CONCUSS,SHOULDER,09/18/2019,130.0,0.0,0.0,,1,
1000700.623,22WC551289,WC,3180,60,2428,OT,WC,WA,PD,True,11/21/2020,12/17/2020,,,123456789,04/17/1940,M,USA,AK,315,HIS,27401.2,38928.96,6329.58,37,STRAIN,SURGERY,HEAD,04/10/2021,114.0,0.0,0.0,,0,coverage_code
1000701.398,21WC264521,WC,7079,20,1505,OT,WC,,BI,True,07/13/2021,08/05/2021,,11/19/2023,431185073,08/01/1930,F,USA,SD,153,SYS,801.77,19674.03,8017.79,48,CAUGHT,BURN,FINGER,09/10/2021,36.0,0.0,0.0,,1,
1000702.955,23WC104580,WC,8229,30,3782,IO,ZE,,MP,True,07/29/2023,08/24/2023,,,451741014,05/10/1935,M,USA,PA,356,MAN,13267.41,70965.52,9689.43,53,CAUGHT,LACERA,KNEE,12/13/2023,111.0,0.0,0.0,,0,line_code|claim_type_IO
